title,url,imageIrl,parentUrl
"Pi HATs",https://www.conrad.com/en/2/pi-hats-420138.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1337137_BB_00_FB/image.jpg,https://www.conrad.com/en/c/development-kits-69678888.html
"Sales Development Kits",https://www.conrad.com/en/s/sales-development-kits-c69678888.html,,https://www.conrad.com/en/c/development-kits-69678888.html
"Breakout Boards",https://www.conrad.com/en/2/breakout-boards-420150.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1665593_BB_00_FB/image.jpg,https://www.conrad.com/en/c/development-kits-69678888.html
"Single Board Computers (SBCs)",https://www.conrad.com/en/2/single-board-computers-(sbcs)-420147.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1668026_BB_00_FB/image.jpg,https://www.conrad.com/en/c/development-kits-69678888.html
"Novelties Development Kits",https://www.conrad.com/en/n/novelties-development-kits-c69678888.html,,https://www.conrad.com/en/c/development-kits-69678888.html
"Development Kit Accessories",https://www.conrad.com/en/c/development-kit-accessories-69678903.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/792911_BB_00_FB/image.jpg,https://www.conrad.com/en/c/development-kits-69678888.html
"Arduino Shields",https://www.conrad.com/en/2/arduino-shields-420149.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/191789_LB_01_FB/image.jpg,https://www.conrad.com/en/c/development-kits-69678888.html
"Industrial Sensors",https://www.conrad.com/en/c/industrial-sensors-3129841.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/156447_RB_00_FB/image.jpg,https://www.conrad.com/en/c/automation-14743.html
"Signal Devices",https://www.conrad.com/en/c/signal-devices-17351.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1092694_BB_00_FB/image.jpg,https://www.conrad.com/en/c/automation-14743.html
"Industrial PCs",https://www.conrad.com/en/f/industrial-pcs-53029500.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/874270_RB_00_FB/image.jpg,https://www.conrad.com/en/c/automation-14743.html
"Drive Engineering",https://www.conrad.com/en/c/drive-engineering-17346.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1001939_BB_00_FB/image.jpg,https://www.conrad.com/en/c/automation-14743.html
"Electronic Control Systems & Testing",https://www.conrad.com/en/c/electronic-control-systems-&-testing-17350.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/744591_LB_00_FB/image.jpg,https://www.conrad.com/en/c/automation-14743.html
"Sales Automation",https://www.conrad.com/en/s/sales-automation-c14743.html,,https://www.conrad.com/en/c/automation-14743.html
"Novelties Automation",https://www.conrad.com/en/n/novelties-automation-c14743.html,,https://www.conrad.com/en/c/automation-14743.html
"Electrical Switching Components",https://www.conrad.com/en/c/electrical-switching-components-84256.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/502549_RB_00_FB/image.jpg,https://www.conrad.com/en/c/automation-14743.html
"Remote Maintenance",https://www.conrad.com/en/c/remote-maintenance-17349.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/198399_RB_00_FB/image.jpg,https://www.conrad.com/en/c/automation-14743.html
"Industrial Junction Boxes",https://www.conrad.com/en/c/industrial-junction-boxes-66297413.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/001699885PI99/image.jpg,https://www.conrad.com/en/c/automation-14743.html
SPS,https://www.conrad.com/en/c/sps-17352.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1391843_BB_00_FB/image.jpg,https://www.conrad.com/en/c/automation-14743.html
"Control & Warning Devices",https://www.conrad.com/en/c/control-&-warning-devices-34402.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/704934_BB_00_FB/image.jpg,https://www.conrad.com/en/c/automation-14743.html
"Equipment Batteries",https://www.conrad.com/en/c/equipment-batteries-40033.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/933041_BB_00_FB/image.jpg,https://www.conrad.com/en/c/accus-&-batteries-280070.html
"Novelties Accus & Batteries",https://www.conrad.com/en/n/novelties-accus-&-batteries-c280070.html,,https://www.conrad.com/en/c/accus-&-batteries-280070.html
Rechargeables,https://www.conrad.com/en/c/rechargeables-14717.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/251292_BB_00_FB/image.jpg,https://www.conrad.com/en/c/accus-&-batteries-280070.html
"Button Cells",https://www.conrad.com/en/c/button-cells-14715.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/650617_BB_02_FB/image.jpg,https://www.conrad.com/en/c/accus-&-batteries-280070.html
Batteries,https://www.conrad.com/en/c/batteries-14716.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/658010_GB_00_FB/image.jpg,https://www.conrad.com/en/c/accus-&-batteries-280070.html
"Automotive Batteries",https://www.conrad.com/en/c/automotive-batteries-1522316.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1543153_RB_00_FB/image.jpg,https://www.conrad.com/en/c/accus-&-batteries-280070.html
"(Rechargeable) Battery & Charger Accessories",https://www.conrad.com/en/c/(rechargeable)-battery-&-charger-accessories-14720.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/650286_BB_00_FB/image.jpg,https://www.conrad.com/en/c/accus-&-batteries-280070.html
"Sales Accus & Batteries",https://www.conrad.com/en/s/sales-accus-&-batteries-c280070.html,,https://www.conrad.com/en/c/accus-&-batteries-280070.html
"Sales Testing & Power Supply",https://www.conrad.com/en/s/sales-testing-&-power-supply-t08.html,,https://www.conrad.com/en/t/testing-&-power-supply-08.html
"Novelties Testing & Power Supply",https://www.conrad.com/en/n/novelties-testing-&-power-supply-t08.html,,https://www.conrad.com/en/t/testing-&-power-supply-08.html
"Panel-Mount Instruments",https://www.conrad.com/en/c/panel-mount-instruments-17631.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1402012_LB_01_LO/image.jpg,https://www.conrad.com/en/c/testers-&-meters-37381.html
"Tester Accessories",https://www.conrad.com/en/c/tester-accessories-17626.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/122928_BB_00_FB/image.jpg,https://www.conrad.com/en/c/testers-&-meters-37381.html
"Novelties Testers & Meters",https://www.conrad.com/en/n/novelties-testers-&-meters-c37381.html,,https://www.conrad.com/en/c/testers-&-meters-37381.html
"Test Equipment",https://www.conrad.com/en/c/test-equipment-17624.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1647181_BB_00_FB/image.jpg,https://www.conrad.com/en/c/testers-&-meters-37381.html
"Environmental Testing Equipment",https://www.conrad.com/en/c/environmental-testing-equipment-17633.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/101410_BB_00_FB/image.jpg,https://www.conrad.com/en/c/testers-&-meters-37381.html
"Energy Usage Data Loggers",https://www.conrad.com/en/c/energy-usage-data-loggers-93243.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/125320_LB_00_FB/image.jpg,https://www.conrad.com/en/c/testers-&-meters-37381.html
Ohmmeters,https://www.conrad.com/en/c/ohmmeters-3265359.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/002111141PI99/image.jpg,https://www.conrad.com/en/c/testers-&-meters-37381.html
"Clamp meter",https://www.conrad.com/en/f/clamp-meter-1618849.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/001693352PI00/image.jpg,https://www.conrad.com/en/c/testers-&-meters-37381.html
"Laboratory Equipment",https://www.conrad.com/en/c/laboratory-equipment-17630.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/122751_BB_00_FB/image.jpg,https://www.conrad.com/en/c/testers-&-meters-37381.html
"Sales Testers & Meters",https://www.conrad.com/en/s/sales-testers-&-meters-c37381.html,,https://www.conrad.com/en/c/testers-&-meters-37381.html
Multimeters,https://www.conrad.com/en/1/multimeters-101010.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/124603_BB_00_FB/image.jpg,https://www.conrad.com/en/c/testers-&-meters-37381.html
"Postal Scales",https://www.conrad.com/en/0/postal-scales-605034.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/124086_LB_00_FB/image.jpg,https://www.conrad.com/en/c/scales-133302.html
Scales,https://www.conrad.com/en/0/scales-605061.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/840471_BB_00_FB/image.jpg,https://www.conrad.com/en/c/scales-133302.html
"Scales Accessories",https://www.conrad.com/en/0/scales-accessories-605035.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/124063_BB_00_FB/image.jpg,https://www.conrad.com/en/c/scales-133302.html
"Counting Scales",https://www.conrad.com/en/0/counting-scales-605032.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/124053_LB_00_FB/image.jpg,https://www.conrad.com/en/c/scales-133302.html
"Novelties Scales",https://www.conrad.com/en/n/novelties-scales-c133302.html,,https://www.conrad.com/en/c/scales-133302.html
"Pocket Scales",https://www.conrad.com/en/0/pocket-scales-605033.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/120590_LB_00_FB/image.jpg,https://www.conrad.com/en/c/scales-133302.html
"Precision & Laboratory Scales",https://www.conrad.com/en/0/precision-&-laboratory-scales-605038.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/755500_BB_00_FB/image.jpg,https://www.conrad.com/en/c/scales-133302.html
"Sales Scales",https://www.conrad.com/en/s/sales-scales-c133302.html,,https://www.conrad.com/en/c/scales-133302.html
"Crane Scales",https://www.conrad.com/en/0/crane-scales-605037.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/755734_BB_00_FB/image.jpg,https://www.conrad.com/en/c/scales-133302.html
"Suspension Scales",https://www.conrad.com/en/0/suspension-scales-605031.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/124131_LB_00_FB/image.jpg,https://www.conrad.com/en/c/scales-133302.html
"Baby Scales",https://www.conrad.com/en/1/baby-scales-700003.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/124256_RB_00_FB/image.jpg,https://www.conrad.com/en/c/scales-133302.html
"Luggage Scales",https://www.conrad.com/en/f/luggage-scales-81530723.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/516973_RB_00_FB/image.jpg,https://www.conrad.com/en/c/scales-133302.html
"Kitchen Scales",https://www.conrad.com/en/0/kitchen-scales-601150.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/781468_LB_00_FB/image.jpg,https://www.conrad.com/en/c/scales-133302.html
"PSU Special-Purpose Accessories",https://www.conrad.com/en/1/psu-special-purpose-accessories-101032.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/512878_LB_00_FB/image.jpg,https://www.conrad.com/en/c/power-supply-units-37349.html
"Novelties Power Supply Units",https://www.conrad.com/en/n/novelties-power-supply-units-c37349.html,,https://www.conrad.com/en/c/power-supply-units-37349.html
"DC DC Converters & Inverters",https://www.conrad.com/en/c/dc-dc-converters-&-inverters-17449.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1277768_LB_00_FB/image.jpg,https://www.conrad.com/en/c/power-supply-units-37349.html
"Rack & DIN Rail Mount PSUs",https://www.conrad.com/en/c/rack-&-din-rail-mount-psus-17620.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/511631_BB_00_FB/image.jpg,https://www.conrad.com/en/c/power-supply-units-37349.html
"PSU Components",https://www.conrad.com/en/c/psu-components-37320.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/511817_BB_00_FB/image.jpg,https://www.conrad.com/en/c/power-supply-units-37349.html
Generators,https://www.conrad.com/en/0/generators-503100.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/110520_LB_02_FB/image.jpg,https://www.conrad.com/en/c/power-supply-units-37349.html
"Sales Power Supply Units",https://www.conrad.com/en/s/sales-power-supply-units-c37349.html,,https://www.conrad.com/en/c/power-supply-units-37349.html
"Laboratory Power Supply",https://www.conrad.com/en/c/laboratory-power-supply-17452.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1182103_BB_00_FB/image.jpg,https://www.conrad.com/en/c/power-supply-units-37349.html
"PSUs & USB Chargers",https://www.conrad.com/en/c/psus-&-usb-chargers-17455.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/518371_LB_00_FB/image.jpg,https://www.conrad.com/en/c/power-supply-units-37349.html
"Electric Ballast",https://www.conrad.com/en/2/electric-ballast-110690.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/511195_LB_00_FB/image.jpg,https://www.conrad.com/en/c/power-supply-units-37349.html
Transformers,https://www.conrad.com/en/c/transformers-17430.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/506180_RB_00_FB/image.jpg,https://www.conrad.com/en/c/power-supply-units-37349.html
"Uninterruptible Power Supply (UPS)",https://www.conrad.com/en/c/uninterruptible-power-supply-(ups)-17456.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/972595_LB_00_FB/image.jpg,https://www.conrad.com/en/c/power-supply-units-37349.html
"AC Regulators & Dimmers",https://www.conrad.com/en/1/ac-regulators-&-dimmers-112031.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/510879_LB_00_FB/image.jpg,https://www.conrad.com/en/c/power-supply-units-37349.html
"Power banks",https://www.conrad.com/en/0/power-banks-501081.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1547265_LB_00_FB/image.jpg,https://www.conrad.com/en/c/battery-chargers-14719.html
"Inductive Chargers",https://www.conrad.com/en/0/inductive-chargers-502019.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1533797_BB_00_FB/image.jpg,https://www.conrad.com/en/c/battery-chargers-14719.html
"Novelties Battery Chargers",https://www.conrad.com/en/n/novelties-battery-chargers-c14719.html,,https://www.conrad.com/en/c/battery-chargers-14719.html
"Thermoelectric Generators",https://www.conrad.com/en/0/thermoelectric-generators-502027.html,,https://www.conrad.com/en/c/battery-chargers-14719.html
"Model Making Multi-Purpose Chargers",https://www.conrad.com/en/0/model-making-multi-purpose-chargers-502149.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1401976_LB_00_FB/image.jpg,https://www.conrad.com/en/c/battery-chargers-14719.html
"Solar-Powered Chargers",https://www.conrad.com/en/0/solar-powered-chargers-502015.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1588125_RB_01_FB/image.jpg,https://www.conrad.com/en/c/battery-chargers-14719.html
"Tool Chargers",https://www.conrad.com/en/0/tool-chargers-502018.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1348611_BB_00_FB/image.jpg,https://www.conrad.com/en/c/battery-chargers-14719.html
"Car & HGV Battery Chargers",https://www.conrad.com/en/0/car-&-hgv-battery-chargers-310070.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/853412_RB_00_FB/image.jpg,https://www.conrad.com/en/c/battery-chargers-14719.html
"Scale model battery chargers (by model)",https://www.conrad.com/en/0/scale-model-battery-chargers-(by-model)-502150.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1172574_LB_00_FB/image.jpg,https://www.conrad.com/en/c/battery-chargers-14719.html
"Power Stations",https://www.conrad.com/en/0/power-stations-501093.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/002543036PI00/image.jpg,https://www.conrad.com/en/c/battery-chargers-14719.html
"Battery & Charger Accessories",https://www.conrad.com/en/0/battery-&-charger-accessories-501180.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1457271_BB_00_FB/image.jpg,https://www.conrad.com/en/c/battery-chargers-14719.html
"Lead Acid Battery Refreshers",https://www.conrad.com/en/0/lead-acid-battery-refreshers-502161.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/250179_LB_00_FB/image.jpg,https://www.conrad.com/en/c/battery-chargers-14719.html
"Mobile Phone Chargers",https://www.conrad.com/en/c/mobile-phone-chargers-40037.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/761405_BB_00_FB/image.jpg,https://www.conrad.com/en/c/battery-chargers-14719.html
"Apple PSUs & Chargers",https://www.conrad.com/en/0/apple-psus-&-chargers-413129.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/512910_BB_00_FB/image.jpg,https://www.conrad.com/en/c/battery-chargers-14719.html
"Universal Battery Chargers",https://www.conrad.com/en/0/universal-battery-chargers-502124.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/2002024_RB_00_FB/image.jpg,https://www.conrad.com/en/c/battery-chargers-14719.html
"Fuel Cells",https://www.conrad.com/en/1/fuel-cells-702010.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1487819_RB_00_FB/image.jpg,https://www.conrad.com/en/c/battery-chargers-14719.html
"Lead Acid Battery Chargers",https://www.conrad.com/en/0/lead-acid-battery-chargers-502151.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/518001_RB_00_FB/image.jpg,https://www.conrad.com/en/c/battery-chargers-14719.html
"Vehicle Battery Charging Systems",https://www.conrad.com/en/0/vehicle-battery-charging-systems-310071.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/841673_BB_00_FB/image.jpg,https://www.conrad.com/en/c/battery-chargers-14719.html
"Sales Battery Chargers",https://www.conrad.com/en/s/sales-battery-chargers-c14719.html,,https://www.conrad.com/en/c/battery-chargers-14719.html
"USB Chargers",https://www.conrad.com/en/2/usb-chargers-110050.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1406481_GB_00_FB/image.jpg,https://www.conrad.com/en/c/battery-chargers-14719.html
"Camera Chargers",https://www.conrad.com/en/0/camera-chargers-502016.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/200309_LB_00_FB/image.jpg,https://www.conrad.com/en/c/battery-chargers-14719.html
"Sales Weather measurement devices",https://www.conrad.com/en/s/sales-weather-measurement-devices-c17192.html,,https://www.conrad.com/en/c/weather-measurement-devices-17192.html
"Plant & Soil Moisture Meters",https://www.conrad.com/en/0/plant-&-soil-moisture-meters-514062.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/672401_BB_01_FB/image.jpg,https://www.conrad.com/en/c/weather-measurement-devices-17192.html
